232.917190, 28.642411, 132.772514, 30.000000
-17.426973, 252.676632, -87.403772, 43.000000
-1799.522444, 1520.355230, 820.409063, 78.000000
17.608895, -195.844392, 88.072450, 28.000000
307.418337, 373.781732, -142.684434, 73.000000
-1222.216988, -5761.131743, -2186.555066, 46.000000
370.091586, 139.281581, 423.950808, 52.000000
207.737910, 429.574683, -623.918447, 13.000000
285.776272, -25.094289, 70.508727, 35.000000
-571.138799, -339.383994, -3206.961611, 83.000000
-95.285999, 64.300583, 216.961030, 95.000000
82.069804, 196.723543, -76.590742, 63.000000
15010.095495, -4051.322101, 5089.846547, 65.000000
43.264191, 137.518999, 475.640409, 83.000000
-22.392279, -351.834874, 217.631092, 5.000000
553.657078, 174.436826, 2996.079274, 85.000000
1397.513359, -9290.052264, 895.124287, 77.000000
299.602652, 565.380209, 201.503119, 48.000000
86.321855, -93.673408, 71.265005, 65.000000
-25.625320, 242.627477, 28.166581, 84.000000
36.460795, -88.017951, 79.000737, 48.000000
12.790736, -275.025227, 48.459860, 70.000000
240.450384, 685.843555, 97.791664, 8.000000
140.151380, 367.100895, 118.119445, 12.000000
-39.485992, -28.418914, 317.587065, 5.000000
-190.202340, -130.025016, -33.517969, 64.000000
249.271036, -633.673308, 580.539373, 2.000000
-2.591470, 151.488999, 122.722299, 49.000000
249.405535, -607.840084, -2.166884, 84.000000
865.500973, -57.417109, -192.371702, 38.000000
88.229362, -86.929818, 37.972945, 48.000000
-227.229564, -416.917864, -79.315615, 49.000000
1729.354733, 15588.772101, -9450.798964, 34.000000
-15.319788, 200.332135, -78.981314, 82.000000
74.337008, -78.526593, 10.353181, 88.000000
124.906831, 79.977375, 60.872306, 22.000000
-2716.287584, -545.198040, -3.234096, 14.000000
128.118509, 159.690664, -104.851636, 24.000000
-11960.817803, 3496.976286, -3997.189820, 82.000000
-841.054872, 672.352292, -233.945063, 63.000000
-114.021935, -145.955463, 184.584110, 41.000000
-1074.396085, -332.520324, -652.404152, 69.000000
1333.054619, 1086.152033, 236.365819, 75.000000
51.046193, 43.118356, 55.313299, 3.000000
415.877267, -212.975702, -523.332568, 58.000000
145.160496, 227.108877, -73.874725, 18.000000
-352.596741, 759.937996, -178.502072, 79.000000
100.253597, -987.637489, -586.655410, 82.000000
215.957906, -12.818969, 302.215630, 31.000000
-325.943288, -520.468546, 1084.825121, 29.000000
-1114.404849, -10033.154070, 5973.478636, 53.000000
971.149795, -740.341622, 1450.601618, 95.000000
115.799614, 298.519587, -83.026557, 82.000000
-130.073919, -208.034572, -358.392333, 82.000000
-518.271982, 195.272055, 336.987981, 89.000000
129.590361, 191.936108, -77.299483, 19.000000
-1452.444336, -863.480877, 133.104218, 45.000000
10561.753381, 6260.455531, 9303.187720, 63.000000
152.289590, 139.498925, 1.551212, 24.000000
-91.559081, -415.976099, 106.334246, 99.000000
-161.973173, 100.561487, -247.672596, 52.000000
-296.640249, 3296.049793, -2128.825083, 10.000000
-26.889705, 4.085911, 86.681551, 85.000000
84.207429, -71.550095, 15.342801, 2.000000
-53.278276, -126.691736, 307.534284, 21.000000
1175.666399, -1596.224052, 751.585047, 78.000000
-48.318915, -451.282942, -263.613311, 94.000000
291.300344, -727.461136, -110.150051, 23.000000
58.250819, -136.495623, -61.166223, 19.000000
-173.639895, -541.140142, 67.427749, 57.000000
1247.912582, -283.178344, -1429.847704, 11.000000
26.077580, -90.533922, 57.987264, 28.000000
-23.630489, 180.303876, 229.501959, 71.000000
-1005.071070, 40.788405, 189.173043, 96.000000
-15.654593, 186.841656, -56.857326, 9.000000
62.931437, 15.143368, -44.469191, 41.000000
109.762476, 1051.341561, -669.598463, 78.000000
-4.985207, -111.696123, 78.990424, 34.000000
-1458.287422, 448.569879, -1515.791090, 82.000000
225.630836, -12.386142, 303.048224, 37.000000
37.460977, -31.849190, 88.583316, 63.000000
47.912032, -271.962062, 221.405355, 81.000000
-211.429349, 35.018188, -188.103949, 57.000000
382.273161, 1243.475069, -1191.010302, 53.000000
-121.445329, -58.714041, -222.779033, 66.000000
413.524113, 236.926771, -237.119831, 32.000000
21.511194, -290.325264, 70.250259, 79.000000
-1273.258645, 8280.577908, -751.465191, 85.000000
73.541464, -15.222245, -5.804859, 33.000000
-149.417730, 83.809470, -124.546854, 14.000000
1906.293927, 1050.864438, -273.265862, 4.000000
107.382576, -190.822077, 97.105039, 26.000000
79.468204, 147.726169, 114.734900, 41.000000
86.034324, 293.911074, 84.481694, 15.000000
163.179966, -89.990347, -204.985200, 5.000000
43.252454, -88.416110, 19.396801, 5.000000
-975.006015, -2330.942110, 1642.792972, 33.000000
879.248438, 3809.818356, 1496.010068, 67.000000
-69.323258, -519.617789, -60.209740, 0.000000
67.958234, 25.681627, 124.827083, 32.000000
-1012.844131, 1043.821918, -650.615770, 89.000000
-2.846008, -19.739063, 42.604498, 12.000000
66.685104, 61.522166, -122.262032, 12.000000
258.116088, -77.161178, -83.876208, 59.000000
56.812470, -11.750693, -24.615830, 55.000000
-232.417113, -483.065033, 38.091935, 83.000000
-1281.157338, -113.424944, -1172.129353, 12.000000
51.103699, 173.112366, -298.601565, 56.000000
4682.073390, 1039.470443, -2649.989871, 0.000000
-294.310896, -2379.314212, 540.804446, 16.000000
87.101806, 87.552581, 27.531356, 25.000000
38.389643, -74.481963, 294.852554, 94.000000
255.520933, -228.630164, 220.990136, 26.000000
38.944032, -648.220240, 221.032074, 44.000000
-208.551632, -466.948142, 293.955779, 2.000000
300.324715, -0.655334, 247.926304, 95.000000
66.257450, 22.915370, 128.355415, 96.000000
246.144848, 287.859033, -208.211383, 72.000000
1786.829387, 1276.696659, -338.798331, 34.000000
-245.887477, -478.309135, 193.978257, 99.000000
32.756637, -69.551681, -4.241025, 96.000000
171.348360, 379.524785, 103.192856, 79.000000
-96.283861, -374.029545, 110.259235, 0.000000
90.271798, 146.197028, 52.137014, 77.000000
145.680409, 429.384318, 115.308752, 69.000000
175.554643, -111.867483, -196.720978, 45.000000
85.871439, -176.210319, 173.281339, 18.000000
1795.657715, -199.089382, 2699.446421, 1.000000
-14153.193409, -8627.824301, -12868.938587, 47.000000
-62.606376, -173.740570, -117.966637, 79.000000
138.207927, -920.691739, 717.782020, 93.000000
146.733991, 209.265516, -28.629208, 61.000000
259.485253, -171.978869, -225.693245, 25.000000
145.259126, -103.823033, 120.197980, 61.000000
-70.335776, -262.159028, 259.613115, 5.000000
-0.492316, 111.653572, -218.729691, 57.000000
80.608343, -14.389708, -19.119325, 43.000000
42.577313, 1225.271736, 557.194825, 39.000000
324.048352, -600.472298, -599.436515, 2.000000
103.449520, -76.642448, -54.182799, 53.000000
173.421707, 1315.435758, -237.413301, 35.000000
-855.832084, -1181.496597, -636.846762, 5.000000
1758.874591, -1557.844782, -899.312720, 76.000000
165.803586, 262.363702, -107.738199, 34.000000
42.052386, -17.062991, -102.517498, 26.000000
-130.684311, 16.075132, -408.494777, 22.000000
-26.297092, 146.618181, -7.802009, 38.000000
-121.475746, -152.879026, 176.611024, 59.000000
-517.352361, -605.848829, 143.243086, 76.000000
92.408793, 159.658937, -161.156566, 40.000000
