-331.898126, -1596.745478, 643.302603, 2.000000
1253.926419, -83.186849, 857.262650, 95.000000
315.353062, 425.267626, -105.647936, 96.000000
904.116950, 1080.817185, -425.049140, 72.000000
5246.778055, 3977.856249, -1201.993009, 34.000000
-924.869875, -2173.341593, 524.754890, 99.000000
284.302021, -90.080501, 161.235612, 96.000000
475.777036, 1383.065561, 283.023265, 79.000000
-431.978691, -1700.314827, 463.964457, 0.000000
191.177647, 583.485451, 112.642288, 77.000000
461.966172, 1567.903661, 462.953441, 69.000000
-31.435559, -330.408054, -842.154330, 45.000000
558.478077, -251.590252, 348.410111, 18.000000
6757.964983, -576.978782, 10194.278923, 1.000000
-49310.074815, -30040.653970, -45144.761110, 47.000000
249.044079, -458.450296, 8.198126, 79.000000
585.015144, -4014.430024, 3143.886083, 93.000000
547.471785, 905.417107, 173.700826, 61.000000
1323.528119, -737.711467, -1135.361898, 25.000000
362.754059, -37.959014, -110.479294, 61.000000
-18.155187, -1016.672840, 734.193924, 5.000000
-61.098752, 368.027302, -419.130750, 57.000000
215.408573, -177.688644, 244.585984, 43.000000
223.414246, 5898.298295, 2527.437923, 39.000000
1311.080896, -2517.200785, -2349.483581, 2.000000
203.027146, -154.204942, 260.435709, 53.000000
731.532158, 4084.281430, -893.140617, 35.000000
-2762.880964, -3348.476715, -2334.665132, 5.000000
5020.789646, -4611.974537, -2342.384529, 76.000000
256.822918, 1041.751294, -364.121392, 34.000000
78.470519, 538.411251, 304.377376, 26.000000
-250.039037, 67.664317, -1388.903913, 22.000000
45.746121, 616.941263, 21.006178, 38.000000
-256.733185, -310.739167, 551.399494, 59.000000
-2521.791698, -2667.136681, 798.084562, 76.000000
281.982503, 1057.508303, -294.970120, 40.000000
