80046.812500,79991.562500,80038.328125,80036.625000,79957.593750,80063.507812,80065.960938,80244.804688,80084.625000,80148.000000
2280.672363,2261.487549,2261.602783,2261.563477,2262.577881,2261.376709,2261.542969,2261.463379,2261.525879,2261.522217
2454.620605,2446.847656,2426.234863,2424.147461,2435.921875,2457.280273,2428.914307,2434.447998,2411.107178,2450.116699
