5017.372070,5019.687500,4996.257324,5023.203613,5019.762207,5011.952637,5018.630371,5014.078125,5014.698242,5016.492188
293.896393,293.447968,293.357635,293.969971,293.566467,293.127869,294.023407,293.589630,293.135803,294.383118
483.873779,450.889191,456.073151,488.993469,446.892029,460.027466,489.338867,448.243713,461.352966,481.000793
