1288316.250000,1287012.625000,1286833.875000,1287400.375000,1287765.000000,1289433.125000,1282621.250000,1287717.875000,1284263.500000,1284201.500000
9064.090820,9070.430664,9070.403320,9070.280273,9070.274414,9070.340820,9070.213867,9070.297852,9070.373047,9070.375977
9213.645508,9237.982422,9219.625000,9221.581055,9228.396484,9263.373047,9225.307617,9230.263672,9225.438477,9229.278320
